1.2700	0.9551	0.0029	0.000000000850
1.2800	0.9580	0.0028	0.000000000795
1.2900	0.9608	0.0027	0.000000000742
1.3000	0.9636	0.0026	0.000000000690
1.3100	0.9662	0.0025	0.000000000640
1.3200	0.9687	0.0024	0.000000000592
1.3300	0.9711	0.0023	0.000000000546
1.3400	0.9735	0.0022	0.000000000501
1.3500	0.9757	0.0021	0.000000000458
1.3600	0.9779	0.0020	0.000000000418
1.3700	0.9799	0.0019	0.000000000378
1.3800	0.9819	0.0018	0.000000000341
1.3900	0.9837	0.0017	0.000000000306
1.4000	0.9854	0.0017	0.000000000272
1.4100	0.9871	0.0016	0.000000000241
1.4200	0.9887	0.0015	0.000000000211
1.4300	0.9901	0.0014	0.000000000183
1.4400	0.9915	0.0013	0.000000000157
1.4500	0.9927	0.0012	0.000000000133
1.4600	0.9939	0.0011	0.000000000112
1.4700	0.9949	0.0010	0.000000000091
1.4800	0.9959	0.0009	0.000000000073
1.4900	0.9967	0.0008	0.000000000057
1.5000	0.9975	0.0007	0.000000000043
1.5100	0.9982	0.0006	0.000000000031
1.5200	0.9987	0.0005	0.000000000021
1.5300	0.9992	0.0004	0.000000000013
1.5400	0.9995	0.0003	0.000000000007
1.5500	0.9998	0.0002	0.000000000002
1.5600	0.9999	0.0001	0.000000000000
1.5700	1.0000	-0.0000	0.000000000000
1.5800	1.0000	-0.0001	0.000000000002
1.5900	0.9998	-0.0002	0.000000000006
1.6000	0.9996	-0.0003	0.000000000012
1.6100	0.9992	-0.0004	0.000000000020
1.6200	0.9988	-0.0005	0.000000000029
1.6300	0.9982	-0.0006	0.000000000041
1.6400	0.9976	-0.0007	0.000000000055
1.6500	0.9969	-0.0008	0.000000000071
1.6600	0.9960	-0.0009	0.000000000088
1.6700	0.9951	-0.0010	0.000000000108
1.6800	0.9940	-0.0011	0.000000000130
1.6900	0.9929	-0.0012	0.000000000153
1.7000	0.9917	-0.0013	0.000000000179
1.7100	0.9903	-0.0014	0.000000000207
1.7200	0.9889	-0.0015	0.000000000236
1.7300	0.9874	-0.0016	0.000000000267
1.7400	0.9857	-0.0017	0.000000000300
1.7500	0.9840	-0.0018	0.000000000335
1.7600	0.9822	-0.0019	0.000000000372
1.7700	0.9802	-0.0020	0.000000000411
1.7800	0.9782	-0.0021	0.000000000452
1.7900	0.9761	-0.0022	0.000000000494
1.8000	0.9738	-0.0023	0.000000000539
1.8100	0.9715	-0.0024	0.000000000585
1.8200	0.9691	-0.0025	0.000000000632
1.8300	0.9666	-0.0026	0.000000000682
1.8400	0.9640	-0.0027	0.000000000733
1.8500	0.9613	-0.0028	0.000000000786
1.8600	0.9585	-0.0029	0.000000000841
1.8700	0.9556	-0.0030	0.000000000897
1.8800	0.9526	-0.0031	0.000000000955
1.8900	0.9495	-0.0032	0.000000001015
1.9000	0.9463	-0.0033	0.000000001076
1.9100	0.9430	-0.0034	0.000000001139
1.9200	0.9396	-0.0035	0.000000001203
1.9300	0.9362	-0.0036	0.000000001269
1.9400	0.9326	-0.0037	0.000000001336
1.9500	0.9290	-0.0037	0.000000001405
1.9600	0.9252	-0.0038	0.000000001475
1.9700	0.9214	-0.0039	0.000000001547
1.9800	0.9174	-0.0040	0.000000001620
1.9900	0.9134	-0.0041	0.000000001694
